Historical_Income,Crop_Types,Weather_Forecasts,Market_Conditions,Investment_Machinery,Expenses,Profit_Margins,Farming_Income
38205.36125,Rice,3.475831671,1.182024205,1,9554.795389,0.547125091,69964.93706
29945.93236,Corn,-2.715283372,1.128479313,1,1198.595338,0.249543295,41533.71165
32527.43358,Rice,21.58794029,0.800626042,1,9842.69145,0.292712498,31545.76993
23882.00281,Rice,16.34831102,1.054560548,0,1775.189252,0.463737765,35338.31769
16147.89453,Corn,9.927828658,0.820454153,1,8329.481013,0.506276079,25190.61896
21018.77054,Wheat,12.21454204,0.903042888,1,3523.012773,0.355275445,24048.06122
39103.07497,Wheat,18.76807113,0.82380988,1,2189.61692,0.389874279,38067.39082
5647.706988,Wheat,-0.861810347,1.041518181,0,4958.700757,0.252180212,11083.82019
10223.26882,Wheat,29.85335664,1.074635965,0,6795.609215,0.38193187,14157.92423
7070.118891,Wheat,28.99172649,0.845795055,1,4428.566605,0.779935064,10800.76246
6832.796104,Wheat,16.01302745,0.953535553,1,1491.088675,0.766824429,19549.30749
43495.72628,Corn,-2.018301963,0.982494604,1,6395.150257,0.400926974,59764.85371
36664.60367,Corn,17.2091297,0.947621209,1,9121.629485,0.542512362,55039.20857
26337.82231,Wheat,-7.112063641,0.84841,1,4448.938294,0.745757235,33114.8025
9402.537229,Wheat,-8.773899912,0.967579116,1,2946.994999,0.203710294,9852.646265
27122.71438,Corn,0.30731554,1.100471219,1,4983.196113,0.686410142,53383.20647
26306.22969,Corn,8.50491827,0.828403066,1,1435.264399,0.769021732,30773.93829
12794.08415,Wheat,24.73090022,0.832072006,1,8384.38826,0.254795441,14362.27487
24523.32422,Rice,19.08676279,0.941908517,0,8437.067299,0.296868612,30459.97059
22932.71305,Wheat,19.70826085,1.176690285,1,6292.004171,0.776447782,48143.34888
32713.25441,Rice,7.019733378,1.067429059,1,4177.926,0.522524086,58350.93237
33579.21429,Wheat,3.837399702,1.071467983,0,8198.05028,0.208517981,45153.52505
7038.68044,Corn,4.841550519,0.944767996,0,5992.183223,0.354579199,16398.20282
21857.56766,Rice,29.50598255,1.037464316,1,8433.390777,0.469966205,28365.6624
33163.69621,Corn,-8.395632344,0.804052474,0,6683.129133,0.615745347,43764.0412
27641.13164,Corn,24.68125984,1.054438419,0,8059.649259,0.639896227,48218.53803
43542.04285,Corn,13.14701634,1.165314779,1,6387.066939,0.797252908,85846.67444
34641.21342,Corn,7.544616768,1.045029387,1,4727.269614,0.37250672,54467.70886
12332.04922,Rice,19.01030642,1.149479437,1,9621.512739,0.522932061,33211.59401
8175.593633,Wheat,9.466757657,1.089589222,0,5870.024424,0.519994129,13455.13616
33908.86752,Wheat,24.93692952,0.848223367,0,6445.805667,0.443387156,44040.23083
6193.008974,Corn,26.02807456,1.160981323,1,2984.388755,0.301497136,9780.314818
31359.90116,Wheat,6.868837075,0.826577538,1,6630.857105,0.786473938,42739.96411
47310.36086,Wheat,1.073111889,1.013586989,1,6144.468845,0.711990312,72991.55461
30896.338,Rice,13.69401314,0.85685485,1,2663.545582,0.498999817,36155.16964
22467.64668,Corn,26.49453382,0.804682644,1,1536.283876,0.561947254,21279.16066
33947.96983,Rice,-1.57351244,0.968813704,0,6439.233877,0.336356632,52472.28897
25621.38007,Rice,14.91866334,0.918016283,1,7873.230424,0.526272242,35323.663
29552.75552,Corn,15.2624088,0.994400198,0,5710.612338,0.61698208,45789.08573
47365.91639,Corn,19.3245209,1.030879955,1,3040.953628,0.509100217,78132.98036
22374.6187,Rice,-4.737292595,0.817495629,1,6998.69779,0.794171102,27208.7026
48253.57537,Wheat,18.63299859,0.849201318,1,1720.951539,0.566804994,60368.64774
45740.77889,Corn,26.36130083,1.023456959,0,4976.503343,0.422584228,66936.81884
13810.60107,Corn,-2.812675645,0.937266941,0,2470.300826,0.663291217,26673.85209
8121.258539,Corn,-0.498267003,1.091669395,1,2660.13146,0.302277507,14054.0652
9535.010062,Wheat,28.85580376,1.060916659,0,2820.645542,0.430709488,15714.46975
5819.982154,Corn,-2.760921892,1.138241745,1,4480.363513,0.40817537,9719.1121
9249.933234,Corn,24.17540373,1.076997131,0,1460.351851,0.459084257,16536.79777
35735.3048,Corn,9.691114258,0.971972431,1,4580.140968,0.669067896,58981.21997
8203.489181,Rice,-0.110757024,1.069186649,1,5605.367024,0.490503819,7923.438705
19353.90336,Wheat,24.82999605,0.91015247,1,5349.648565,0.67640867,29760.33977
43019.38899,Corn,7.8122102,0.9225254,1,4445.056904,0.545893342,55982.62038
6047.237108,Rice,10.59269416,1.115594064,0,8552.319473,0.405241661,9885.54088
41651.08172,Corn,4.369334776,0.978567807,0,2307.940232,0.685987246,66314.91581
17683.46486,Corn,13.71803406,1.119352136,1,5551.270694,0.342973802,39279.76402
10317.41724,Wheat,-3.459045097,1.128968949,1,1558.372753,0.334629788,15346.35418
36353.17244,Wheat,5.643261466,1.143024935,1,1640.40111,0.502701754,55419.9409
33302.42811,Corn,28.77649289,1.166654094,0,6164.792647,0.356509548,52032.76962
44486.24061,Rice,0.325337308,0.972394088,0,6094.165824,0.205452221,54742.43561
38078.19697,Wheat,16.26946658,0.927546727,0,8902.301616,0.588978516,64488.43974
41156.64187,Wheat,3.007602569,1.032879499,1,6020.863081,0.506656293,61100.47345
17691.55577,Corn,20.93892503,0.948468969,0,9638.119184,0.467310689,16709.17452
12984.77947,Rice,-4.765053571,1.040429667,1,1438.253636,0.780181109,28133.98639
38777.66382,Wheat,28.7928418,1.082234345,0,1882.069163,0.54271951,57839.57506
41307.56327,Corn,8.151581655,1.075362007,1,1396.592754,0.718058947,74136.40482
49572.73139,Rice,-0.557981466,0.949821155,1,2667.491653,0.283670142,59153.80012
23567.79546,Wheat,-7.060130107,0.866744081,1,5871.430998,0.541523878,31140.92207
21740.81386,Corn,-3.209683796,0.972211735,1,6810.149633,0.720787776,39817.55317
39938.58323,Rice,10.79095794,0.857037658,1,1410.266422,0.549863454,49631.90301
20336.15931,Corn,3.480127057,1.156038814,1,9513.738009,0.630808507,36970.66612
46884.07965,Rice,23.15533464,0.938350984,1,8579.48839,0.423226141,62541.66382
43628.57383,Corn,7.235500946,0.861783899,1,3669.512339,0.25546971,47951.64523
24304.73123,Wheat,-0.051429096,0.810179104,1,1694.687772,0.474740177,29528.51808
38789.19805,Rice,14.68579946,1.058328955,0,2528.983659,0.436687635,61158.54378
38954.42933,Corn,18.27108868,1.054760927,1,2142.499724,0.720236109,74899.58791
9640.574098,Rice,-3.318323684,0.936241667,0,2109.554014,0.346397181,14115.62654
45614.8808,Wheat,-3.295231348,0.828684756,0,5667.055198,0.780040537,69554.09421
27736.35676,Rice,-8.533142923,0.963851558,1,3212.626982,0.774882872,39538.12484
42190.58597,Rice,19.4560806,0.924486998,1,4223.257449,0.348578986,52851.98737
19402.23205,Rice,16.5521811,1.070848256,1,9905.548,0.408831173,31668.60656
45298.54528,Corn,8.98523503,1.0423117,1,7158.82824,0.737333445,85673.2585
22514.07554,Wheat,23.76681796,0.945837491,1,9540.826003,0.779973333,34442.16723
5487.694317,Rice,22.22680612,0.887157022,1,2283.008995,0.466063462,3842.255222
45742.18894,Corn,13.41417458,1.195214386,0,4439.255273,0.392598227,73265.24017
9107.900455,Wheat,24.73085122,0.981600648,0,5992.58623,0.515656408,16232.5243
19369.11369,Wheat,-1.766351599,1.075309694,1,1690.822557,0.612661524,38757.59006
47752.78852,Corn,-5.523215224,0.856221187,0,1037.686993,0.364084709,53735.96177
47777.32161,Wheat,0.789984461,0.99423588,0,7033.909004,0.641883905,82532.4616
30804.70497,Wheat,-7.716525756,0.811014688,1,6776.375651,0.230994414,31371.41643
33432.67455,Rice,11.24678112,1.002182047,1,4697.09929,0.229576696,40576.30829
25180.04849,Wheat,27.46422769,1.185606963,1,5406.796684,0.431772623,41686.70447
18194.48473,Corn,-8.426258373,0.953682685,1,4738.987005,0.412083915,28235.20515
19789.90454,Corn,-5.11560344,0.815598405,1,1216.045404,0.389379929,24053.33503
35263.33052,Corn,8.087961131,0.812382316,0,4018.344456,0.494611858,54195.73057
38856.85382,Wheat,27.3550007,0.955194704,0,2593.740299,0.392440149,47420.4918
40621.05697,Wheat,2.646244199,0.864009975,1,1885.817702,0.315354751,48755.5121
40532.81643,Wheat,10.28939235,0.809340839,1,9610.483905,0.385681729,42811.09513
9104.274637,Wheat,-8.337085638,1.102485446,1,6394.237525,0.784942564,13569.62311
27248.91371,Rice,-4.066271962,0.983409204,0,7557.906558,0.44666805,38711.78578
7590.144201,Wheat,29.46520492,0.915697909,1,3838.273689,0.466827666,10881.62417
29728.7997,Wheat,28.60474786,1.160033273,1,4538.324165,0.545926994,67904.31956
24868.87256,Wheat,-9.802400763,0.846455584,1,3132.315945,0.790004461,36759.57376
44946.68822,Rice,28.07247142,1.182367532,1,1872.691039,0.344960766,65825.03528
20791.17556,Wheat,15.56479751,0.925586687,1,2611.284737,0.608769266,32324.26615
10268.01574,Wheat,24.71673178,1.155361469,1,8177.626408,0.629590816,8959.075242
11434.62569,Wheat,8.189594225,1.041177151,1,7097.912247,0.56439465,18165.07122
39267.97843,Rice,10.62384114,1.130682944,1,5922.359884,0.253147004,55719.39404
32819.81285,Corn,9.55386321,1.193605265,1,5275.808856,0.606123365,66891.12031
9550.520426,Wheat,16.6745703,0.915362175,1,9301.908553,0.238456827,15694.93013
8784.806275,Corn,-4.41394981,1.184454194,1,1654.61453,0.55768559,13690.183
36543.61092,Wheat,-8.801056405,0.955792758,1,3525.407319,0.643748706,56659.97979
8274.335286,Corn,2.317197664,0.954204762,0,4149.440682,0.326581934,6643.304292
41983.70267,Corn,18.18723051,0.936154842,1,8041.83231,0.704973205,61370.6694
36780.90022,Corn,-1.925861915,1.016563043,1,9932.631581,0.218212283,47098.55768
8660.695129,Rice,16.93729733,0.861658017,1,3166.034633,0.706287718,6365.342283
8817.697134,Rice,28.79648184,1.021484594,1,8868.766007,0.47619743,11223.18504
49398.78103,Wheat,-6.243971368,1.016681925,1,8475.604844,0.330552764,61848.27914
21842.18581,Rice,16.90408473,1.104760725,0,3021.916579,0.280266887,33641.75398
21678.89662,Corn,7.750008772,1.133459985,1,4593.993222,0.771984301,52548.63549
41575.98053,Corn,24.72569018,0.97617654,1,4687.055824,0.243599353,43964.15766
47626.18598,Rice,-2.914008422,0.9209333,1,9803.986017,0.319456052,48606.96334
49370.04787,Corn,17.70503809,0.903733959,1,2628.027112,0.408693408,62227.7871
38902.01834,Wheat,23.52461159,0.877849535,1,8192.42174,0.572140909,53767.28764
21931.68135,Wheat,27.78456878,0.823059033,1,4007.734428,0.526880651,28655.12367
8757.532251,Corn,17.32992113,0.936979192,0,7577.833112,0.275386095,8233.738077
39971.61122,Corn,9.88699056,0.908099077,1,4780.099039,0.37383679,48864.58307
30128.19124,Corn,14.71388961,1.186566954,1,6205.237868,0.343251063,49857.59027
24089.99042,Corn,24.75619938,1.023083531,1,8493.50596,0.328125713,37935.23699
45785.94733,Wheat,12.82438987,0.938910816,1,8237.490085,0.446686602,52416.25241
10003.8867,Rice,-8.784517612,1.03218704,1,8797.808652,0.622418872,14908.20897
27168.12969,Rice,27.23794782,0.855678681,0,1536.555928,0.330471759,31998.77291
5510.914015,Corn,17.58107004,0.9776175,1,7228.454977,0.420007328,3060.502647
26089.72889,Rice,17.06053543,1.050493729,1,2259.88639,0.434550456,47972.71106
7533.647406,Rice,-1.372993904,0.995559133,1,4742.367112,0.785873918,10217.34694
10346.80623,Rice,16.35541881,0.96071152,1,5937.295735,0.772799814,17415.69137
10288.6811,Wheat,5.754576226,1.197539356,0,4624.655363,0.68008255,23480.57649
34214.4636,Wheat,16.04931908,1.152125905,0,5676.505082,0.344995352,50062.44527
38572.01957,Corn,-5.736278788,1.049362383,1,9968.736779,0.240822388,40990.69449
31251.59443,Rice,16.31381218,1.027750944,1,2216.955823,0.390142483,42506.51316
48297.76468,Wheat,29.97654903,1.048264192,0,7079.104408,0.36007673,74006.27899
21869.17608,Rice,-8.071518446,0.880524843,1,4564.008697,0.50355548,27268.5192
17857.04388,Wheat,29.08696737,0.958055097,1,2197.08819,0.666636746,24280.70313
44086.96077,Corn,6.276318429,0.815783813,1,2428.63087,0.714993763,66308.84742
15061.81273,Corn,24.83013801,0.990218415,1,9543.457956,0.706918451,23803.93402
48345.01427,Corn,21.29541936,1.017209834,0,8916.41347,0.415805337,67074.28885
5546.951361,Corn,12.68065044,0.891099894,0,9163.377644,0.612340606,8716.899115
48644.5472,Wheat,19.53796837,1.185611539,1,9923.794982,0.387700519,83887.34751
6942.196038,Corn,25.14062245,1.163781844,1,2874.83851,0.236543326,21898.85061
45101.44012,Wheat,6.165612866,1.088857294,1,4198.954036,0.620939159,83738.93366
28746.54991,Rice,3.081326463,1.013354652,1,7022.971269,0.205896532,40927.50853
49683.41583,Corn,16.70373542,1.147987664,1,5354.222859,0.445509552,79916.17735
8320.845413,Corn,22.31383768,0.852260938,1,4765.5058,0.397627562,4781.979366
29923.4428,Wheat,20.49140539,1.116203918,1,4220.301244,0.616026523,54288.0158
48618.6141,Corn,21.91254595,0.849928326,1,6344.025687,0.659747284,69120.48663
28539.40299,Rice,7.423332593,1.117684265,1,6180.340858,0.382456782,38705.10029
33322.93872,Corn,22.71336865,0.910307027,0,2453.120507,0.686976209,50296.44128
36308.691,Rice,-5.191637785,1.150836232,1,5245.658538,0.376350056,59507.86669
25454.34791,Rice,11.77956392,1.177616838,0,5981.245986,0.467795816,45799.8345
33240.1136,Wheat,-9.76965358,0.859518388,1,6132.582449,0.636211116,49268.79072
31294.14404,Rice,2.983433196,0.985070242,1,2890.964736,0.615752138,51263.50176
45552.11047,Corn,4.658461395,1.192394951,1,7680.44253,0.792421083,94822.29124
7045.087115,Wheat,5.846907664,0.993362974,1,1226.791853,0.335096615,6773.94181
17643.34353,Rice,17.81868827,1.145419009,0,4193.4867,0.597390748,26286.94629
47768.51678,Wheat,5.542324051,1.035492609,0,8021.913837,0.565809145,86374.97429
45061.87028,Rice,7.947744905,0.950131963,1,6075.036289,0.749059073,74952.732
25504.55388,Corn,-0.498234765,0.914313422,0,3350.461893,0.293817285,29046.46174
32905.9669,Corn,4.930071665,0.881289236,1,7254.578074,0.651078898,43236.79012
17482.15323,Rice,-0.909214909,1.104719277,1,6106.518497,0.54096117,44438.67484
13465.45219,Corn,-7.072163049,0.954616203,1,8166.192485,0.364799522,12176.95534
25866.42822,Rice,14.13794374,1.004510185,1,7615.226676,0.484660948,36431.8403
20900.85026,Rice,16.72851194,0.996930192,0,6490.971298,0.400265958,31256.09
31264.52503,Wheat,14.77961384,1.030911612,1,5393.599078,0.547588042,52881.31602
8498.058663,Rice,8.539761752,1.146230858,1,2198.639131,0.733400366,21674.25749
48847.76634,Corn,5.191431207,1.192295737,0,3351.997161,0.541582991,98821.35221
49379.4835,Wheat,24.53334598,0.963033683,1,4771.895256,0.579033451,77620.3122
36417.27713,Wheat,10.76327141,1.131007569,0,6393.693583,0.511248708,56965.48433
29124.33649,Corn,9.167275105,1.105811118,1,5623.370697,0.230699304,38351.19472
18928.74273,Rice,-8.974317368,1.029411581,1,3593.660734,0.339715134,27644.13686
41620.77589,Wheat,3.649913105,1.182418857,0,1058.17922,0.495201038,83924.74337
35812.90276,Wheat,5.207824751,0.880189806,1,5466.152997,0.38614117,36705.12519
12317.76227,Rice,5.952911236,0.843705684,1,3570.633897,0.309058159,19617.35589
45991.7233,Corn,13.20689477,1.141584787,1,7611.474706,0.502479705,79784.94239
42014.17593,Rice,11.34410187,0.975659927,1,1215.516387,0.393685876,61318.49389
47740.9961,Corn,14.31620371,1.138787542,1,6263.450302,0.354864586,73149.74828
37657.37788,Rice,20.59533046,1.157236082,0,9473.268138,0.47839125,60213.87512
32603.68382,Corn,22.51942955,0.824983037,1,2569.683404,0.279970555,38182.35411
23820.93663,Wheat,18.72492305,1.153385905,0,5244.845417,0.75664744,51535.57375
46972.78175,Corn,28.22094784,0.979327622,1,1822.797926,0.720621259,84011.86119
43972.87503,Rice,-9.270696693,1.004172996,1,6631.13721,0.624572351,71668.70058
7034.840155,Rice,-2.168880573,1.050637004,1,5954.785125,0.263728297,6341.185827
6186.513852,Wheat,-9.697485001,1.170553043,1,4666.289718,0.665526353,4267.211634
21940.85151,Wheat,15.89898857,0.807646438,0,5692.393193,0.684774397,33951.82775
41474.89989,Wheat,25.92122196,0.990737387,1,9069.171926,0.660658771,70357.13514
49427.42582,Rice,-0.260708137,1.075088817,0,2766.648721,0.268379532,62571.3454
11768.7601,Rice,27.08138179,1.089082783,0,1203.080605,0.586344774,17639.55691
31735.88219,Rice,-7.589304388,1.077012973,0,8754.983962,0.700594877,55792.46541
22140.08855,Wheat,27.37744107,0.853774052,1,6194.053741,0.546412041,21816.33728
48646.1479,Corn,4.06490749,0.919758235,0,9015.926099,0.587844425,66956.02708
42895.35154,Corn,-5.943166862,0.94348621,0,6372.507011,0.475018088,54026.55992
42724.79171,Rice,9.434870367,1.121774883,0,8291.44981,0.517224392,70654.52602
26091.19219,Wheat,0.271062709,0.911503949,0,4867.06027,0.220626115,25335.71707
23666.87761,Wheat,1.394916078,0.884281986,1,7748.739382,0.583377813,25002.21269
17303.31824,Wheat,2.291598597,1.182979208,1,9217.373202,0.248868328,35676.61855
7536.897349,Rice,22.12103591,0.803545314,1,6149.106673,0.461008757,15110.92121
43912.50693,Wheat,11.56645107,1.199128342,1,2627.066355,0.375593059,68539.13743
41580.54541,Corn,2.452307966,1.07072852,0,3419.178535,0.52725677,69357.83236
49987.2953,Rice,14.41335133,1.13138772,1,2787.801192,0.280049801,74480.55738
49848.65767,Corn,18.64602697,0.917847759,1,3221.713248,0.614986041,79846.65872
29994.42675,Wheat,0.904960029,0.805726111,0,3757.739044,0.677006922,36435.69222
39604.43368,Corn,6.541964061,1.095147807,0,5996.204081,0.29801267,61758.85935
47514.45784,Wheat,-5.124556267,1.133657839,0,6291.924665,0.262587852,65269.94187
43234.13258,Corn,-2.754026019,1.096190453,0,4838.497725,0.28730929,54329.93551
16130.66458,Wheat,17.24471416,0.857140115,1,6538.787018,0.726276537,27488.59597
25274.48609,Corn,-2.742466092,1.101371169,1,1734.174331,0.516913557,48679.49331
10812.17368,Wheat,11.00653535,1.107569113,0,1790.094134,0.480356598,30667.15503
47932.29623,Wheat,18.36185047,1.063416206,0,2546.465143,0.264027091,58431.33807
32277.85855,Wheat,-5.724923076,1.106446373,1,5662.697482,0.589733604,60269.89848
15288.92625,Corn,12.69248879,1.138368576,0,2925.952108,0.720799755,27900.53817
35226.5308,Rice,0.262511348,1.045441646,1,3549.559631,0.696911522,66409.43325
32815.77082,Corn,28.51707501,0.835441886,1,4602.815526,0.575632825,35844.58096
21117.32231,Corn,9.341825869,0.995051124,0,8306.795116,0.24516723,19850.62014
10110.09165,Rice,22.23970199,0.831059734,0,1124.759223,0.267438216,6769.755942
35220.7938,Corn,12.00906169,0.963017212,1,6844.409382,0.229585392,42100.18119
28413.84654,Corn,-8.263498686,0.962842596,1,7019.888779,0.35448753,33850.74716
39754.32763,Corn,15.32605502,0.826403938,1,8187.902023,0.28139688,45393.17371
28407.35755,Wheat,28.05613369,0.939528214,1,9394.776452,0.356028824,41326.22323
43348.16751,Corn,14.06447281,0.84439924,0,1181.240641,0.431034833,55378.28423
29835.80774,Corn,22.76755438,1.123294084,1,2384.05335,0.76578967,67273.29539
30242.20872,Wheat,25.36825853,1.17907521,1,8975.541647,0.566225636,57927.35409
44449.41212,Wheat,-0.876809122,0.82892659,0,5126.66706,0.700984271,56588.79158
23156.72898,Wheat,-1.518206404,1.182046083,1,6081.31575,0.6262109,51330.049
11030.68528,Wheat,14.43923955,1.00903064,0,6967.244834,0.267501878,11081.89425
6295.220434,Wheat,6.441138792,0.919826271,1,7111.59944,0.641552244,14057.51577
38981.17651,Corn,23.59445211,0.83074483,0,9385.66363,0.365059329,52073.94817
32913.92981,Rice,26.00092494,1.000249707,1,9972.544757,0.583464708,54414.50057
36683.58956,Corn,4.136855172,1.117806218,1,7481.417148,0.404577184,50114.09634
14583.38727,Corn,-0.525177641,1.082834591,1,3584.990883,0.798603358,23811.39737
11136.7164,Rice,21.22102061,0.820090405,0,8917.771621,0.358130888,19017.68691
5654.509955,Corn,0.992241422,0.829160734,1,1442.988231,0.367478282,5565.805252
20776.44015,Rice,22.90457274,0.961149313,1,3079.727676,0.758403353,35511.88349
31546.29591,Rice,6.949530146,0.918116198,1,9076.471457,0.214786643,38978.18836
22650.98203,Wheat,16.70199597,0.892953729,1,3305.72363,0.618013393,36208.00441
24686.37149,Rice,-6.178587447,0.9124018,1,2985.859537,0.635195834,38224.96979
45687.14125,Wheat,14.95437299,1.121393097,1,2243.127638,0.701827146,86146.78501
20671.49602,Wheat,8.070707149,1.171691221,1,8732.005819,0.784663586,41662.29922
28129.52701,Rice,13.46433853,0.962041078,1,5500.524333,0.785361151,52604.50999
40264.38557,Rice,-3.27943169,1.162444401,1,7074.038827,0.239166055,60767.15061
22844.4252,Wheat,19.4749498,0.92859828,1,3151.597457,0.693103594,34629.80424
32993.90151,Wheat,24.5118831,0.990574795,1,7822.363789,0.58778596,57304.05453
43806.36689,Wheat,-1.330407996,0.890411599,1,7840.049905,0.588405281,61311.68483
47728.42806,Corn,-6.171417779,1.056190417,1,3813.382224,0.277009956,60116.15475
11618.30664,Corn,-9.054456558,1.191592446,0,4696.143697,0.5901123,18219.11664
46696.44313,Rice,15.67886002,1.041397238,1,2887.212497,0.789489548,82128.36178
27145.23319,Wheat,14.28376144,0.943125634,1,9789.04921,0.747091142,43365.86836
16620.99747,Rice,11.86789651,1.059126978,1,6810.423194,0.463478396,31931.32458
25661.10903,Rice,-0.722116155,0.849168271,1,9410.894926,0.223968784,22645.53779
49101.46589,Wheat,5.636239836,1.155463632,1,3730.469893,0.417376094,81357.15213
27167.81423,Wheat,13.77905341,1.00123358,1,8037.018217,0.695834187,42845.49507
19793.82246,Wheat,9.870674354,0.979739897,1,7892.727795,0.620899461,30132.22993
33503.03844,Rice,29.51142081,1.034345915,1,7224.900867,0.475606193,43585.05398
15806.55285,Corn,-4.542409898,1.049913545,1,9690.750777,0.233060921,19360.58855
8413.849765,Rice,17.80578216,0.828710322,1,4541.998025,0.456136837,9184.5971
10799.58749,Wheat,6.172750724,1.073046888,1,2176.455912,0.481414964,19868.76333
10762.06275,Rice,7.127984597,0.896772672,0,7045.379733,0.75713332,18074.71572
11835.62121,Rice,18.70391063,1.085581053,0,7563.788204,0.584651662,14368.47767
11247.22277,Corn,17.69744605,1.129013918,1,6175.545161,0.38699175,23033.3884
33839.36352,Wheat,29.65023975,1.121583403,0,2861.361038,0.515190959,58558.57054
13184.6038,Rice,-4.864228422,1.021000387,1,5540.103475,0.239633185,17679.27183
20555.02775,Wheat,-5.835614025,1.008067957,1,3809.707629,0.783540941,36910.59899
45355.47845,Wheat,18.97355269,0.857150385,1,4847.198754,0.416035941,52461.68559
26328.27381,Corn,13.13547668,1.11013846,1,6806.967183,0.486720413,44542.91956
35040.09823,Corn,0.966426662,0.908563752,0,7706.932684,0.413170385,47367.86507
12754.3942,Corn,-6.82322524,0.998678169,1,3090.022218,0.609507038,11766.67386
13653.00585,Wheat,-6.573670016,0.913709637,1,4647.928246,0.597339295,17232.81666
6839.087732,Rice,25.76763499,0.853531345,1,3422.454139,0.629193386,8235.479116
12602.07784,Corn,-2.325307011,1.051823079,0,2787.684525,0.360885938,19319.60885
17536.56526,Rice,2.934862485,0.821732814,1,8050.48498,0.389401089,25988.34035
12965.47179,Wheat,-0.933743911,1.099458094,0,9183.27425,0.275150739,14318.56065
8991.614019,Corn,4.199852233,0.927034718,0,4332.089671,0.593305983,10791.25392
10428.6142,Rice,-7.22304629,0.800053877,0,7761.510319,0.223878276,7648.700598
25735.04456,Rice,10.76239164,1.004451656,0,9072.957604,0.558609401,36281.80428
14285.01733,Rice,-7.295497456,0.818740763,1,8615.117895,0.721817531,18401.97358
21392.14375,Wheat,22.01426031,0.910467823,0,2645.320497,0.734499289,37636.60841
27653.77719,Wheat,-0.651516724,1.082790595,1,9606.626934,0.469422656,38730.11226
36067.76729,Rice,11.60047658,0.825075849,1,4390.087964,0.475582213,46050.39731
6769.046293,Rice,25.2031635,1.135735397,1,4053.165951,0.24618151,1070.939735
40973.46795,Corn,16.03509476,0.801527969,0,1561.881946,0.602459015,49820.27636
33255.51753,Wheat,11.31831146,0.898729548,1,5375.562887,0.692755652,48945.15407
8679.156438,Rice,2.973350125,1.096361622,1,1981.122541,0.346793033,21189.69943
44311.03808,Wheat,3.320076522,0.92650806,1,3236.858388,0.452780529,58269.21599
46439.25802,Rice,16.77947821,0.840756955,0,3852.483596,0.703303602,55497.7885
7748.508193,Corn,29.76557445,0.944093568,1,8279.436911,0.726272281,2633.783983
17459.49417,Rice,16.47356759,0.908157315,1,8879.397854,0.345907988,21510.82103
41279.05759,Corn,12.31133669,1.137084761,1,3722.196857,0.530342381,74899.73949
38671.68607,Corn,19.22602041,0.925339167,0,8728.283091,0.31549589,48951.54433
13303.44587,Corn,8.608224491,1.115572989,1,8715.078436,0.261127258,19554.19587
14420.71955,Wheat,-7.594306296,1.156748858,0,7881.858553,0.746672301,34947.80216
21671.24463,Wheat,12.49187264,0.973526968,0,2320.256026,0.692304503,33005.50764
26803.53433,Wheat,28.30501138,1.163977258,1,7212.905622,0.656020941,56140.26058
32821.46472,Corn,-2.987882306,0.950927222,0,9505.216581,0.229259791,30206.13688
21601.11378,Corn,17.60019563,1.185631367,0,7142.864309,0.706237276,39173.63213
25814.06223,Corn,-1.962652454,0.83571581,0,3984.551642,0.462826446,22522.66964
38636.19222,Rice,11.43310738,1.074807707,1,5505.213857,0.405437074,56988.62403
6650.74413,Corn,-6.132942014,0.997525616,1,6811.52539,0.527885817,9905.127897
16359.6625,Rice,8.01483745,0.955059522,1,5595.133679,0.254811946,20176.25578
37100.73136,Wheat,20.24653316,1.053084751,1,2079.576476,0.65398793,64931.0799
45284.3077,Wheat,3.90286097,1.081542837,0,3808.576402,0.549461046,71250.06088
28025.4849,Wheat,16.59646898,0.801745308,1,8221.564275,0.311954058,28527.48643
28945.10684,Corn,21.81799843,0.866781235,1,8752.762415,0.31293932,25453.20033
9822.74051,Wheat,27.08711278,1.08521842,0,2235.700294,0.310549191,20786.36196
25133.55651,Corn,-0.614316726,1.066554165,1,9571.480772,0.234201433,31566.24274
28967.77699,Wheat,5.972636632,1.186419002,1,3959.403561,0.55267907,50917.92111
15911.17266,Rice,-3.903359467,1.104415116,0,6960.823649,0.704208907,37891.98015
17115.94539,Corn,29.69934009,1.180309083,0,7766.426314,0.210498928,18243.39477
21977.78734,Wheat,27.08003872,1.081016201,0,8307.516112,0.229402787,23580.63896
5903.2039,Rice,11.59828521,0.919220883,0,9511.74732,0.543662166,2895.346952
19493.56245,Wheat,23.68133178,0.842145969,1,3816.275932,0.691697411,27432.26683
14515.16031,Corn,10.83831909,1.112729545,1,8726.558091,0.396043334,24706.2791
19737.38085,Corn,14.94342752,1.057659689,1,2185.182131,0.409768639,33127.90682
10389.29593,Rice,-6.435022715,0.819274405,1,7345.368157,0.557807898,26119.54553
45073.72763,Rice,20.21081682,0.944020186,0,7677.799566,0.364527733,46814.18701
31711.66041,Rice,-4.891460655,1.182719926,1,7099.509171,0.21596502,48649.67737
35559.60436,Rice,23.04270521,1.000160458,1,3270.832625,0.641137111,55581.89756
40512.70574,Rice,21.28112351,0.973091654,1,8857.388323,0.575389948,59173.85397
27429.89895,Wheat,18.34978791,0.983079842,1,2519.72617,0.548453599,38656.39959
8911.412964,Wheat,-8.553584779,0.88355309,1,1482.713124,0.645010477,8408.481264
29169.79438,Corn,2.125134238,0.947482868,1,7457.184916,0.605138503,52785.25021
